id,pred
7827,1.245398
6607,1.1561279
6496,1.2098067
1005,0.7225677
6525,1.7459302
5289,0.6456625
4742,0.88977337
4427,0.96736264
10177,0.8063121
7954,1.1729856
10819,0.69303244
14709,0.53747034
3677,0.6077699
14205,1.7141454
5817,0.43343872
375,0.34684914
14399,1.0402617
5281,1.1620998
14688,1.7371242
1866,1.8395047
1388,1.0207119
13048,1.8428216
13831,1.5076292
13330,0.7849249
177,2.1573114
4472,0.65534997
13605,1.591306
11405,0.79419464
5815,1.226496
10006,0.519027
5103,1.4916899
10780,1.1915421
10584,0.85226035
3207,0.9991805
8052,0.32398134
4715,1.2131994
8315,0.21631008
3116,1.4484717
13050,1.1799811
6118,0.77717096
4646,1.0219578
3955,1.5729284
13701,2.2489853
8428,1.1809614
8229,1.0290703
878,1.319058
3595,0.9848162
9557,1.1587998
324,2.105268
2639,0.32776678
9309,1.933933
11948,0.8817938
7675,1.3865113
8327,0.9468946
7407,1.0831128
3675,1.416939
8270,1.5927413
4790,0.33539534
2730,1.202954
4917,1.490627
13264,1.4625008
10465,0.47563738
14079,1.3966486
11116,0.87937766
13354,1.4136722
13614,1.1933758
11284,1.6474288
5540,1.3021398
12190,1.7646062
1021,1.2732174
8810,1.1489084
2481,1.5769116
14541,0.85742676
13613,1.223271
6606,1.0060563
10444,0.9005141
10658,1.0969551
253,1.5618412
13765,0.72269607
7570,1.058099
6600,0.6187214
999,1.3071795
1028,1.1212091
6314,0.9704238
10532,0.72387487
7961,0.83290905
5084,1.2973411
14002,0.6525939
9823,1.0469649
8700,1.3791864
12778,1.1882932
3267,1.3851752
11356,1.697772
412,0.904839
10381,0.3605369
10289,1.7548854
10418,1.1654874
7378,0.9518789
739,0.5117748
8777,0.99338937
4512,0.7323687
111,0.7697081
6951,1.3652124
2144,0.81431407
3691,1.5083392
6873,0.917626
10206,1.2446766
5152,1.4823496
7156,0.8064995
4616,1.7540605
7548,1.7498025
3902,0.27840483
12776,1.1712164
10168,1.981535
6610,1.4780599
8402,1.5376759
9743,1.4313568
11169,0.46552593
6819,1.104223
11081,0.92327136
12862,2.2414782
5965,0.94926333
3650,1.3761384
6107,1.7295947
794,0.85521454
13873,1.3380659
8920,2.0320497
1831,0.90461826
5884,0.9020105
7757,1.1508684
748,1.4554362
3537,0.411563
4921,1.3983841
6787,1.0012175
1190,1.9307992
1741,1.4344925
8893,1.5319796
6858,0.94068384
3171,1.5191131
5280,0.5471176
3204,0.9122635
13918,1.4918036
13878,1.6027756
12788,1.0084467
1561,0.8880414
12342,0.87268203
12605,0.3799788
14199,1.1815295
4532,0.8312074
2578,2.4962351
2950,0.6887034
10082,0.5787501
11854,1.0597296
12658,1.777374
2973,1.7894394
14573,1.4449406
1700,0.4921236
9774,1.40869
12805,1.2411187
7898,1.1367748
653,1.8566587
7668,1.1474617
12692,0.76351285
8847,0.8033758
4197,0.6065677
6206,1.0004381
14177,0.25430018
6185,0.6710875
3041,2.0969808
3370,0.6825857
958,1.2300838
5599,2.2143774
8724,0.67050254
8966,1.8535252
8760,1.6311433
6025,1.1006076
14125,0.93018883
5224,0.52386844
11084,1.4398353
6256,0.87672544
507,0.44274873
779,1.3249605
10393,0.8560057
886,1.3295411
6156,0.47478217
6345,0.64888215
330,1.0501956
3511,1.1575
9673,1.1971991
8359,1.4611473
12543,0.9314412
6174,0.20097524
9336,1.2826171
7727,0.95266175
12271,1.9742272
5407,0.6038649
5895,0.77531546
6446,0.9718015
11811,1.145033
13110,0.6859383
6681,0.5563703
2444,1.826236
3956,0.82556784
11879,0.61927235
1918,0.42453262
11009,0.6006675
9305,1.3589768
5047,0.8466717
4678,0.4563009
15092,1.1739731
13477,1.733293
7949,0.9750499
14302,1.5642791
14018,0.7040401
8257,1.425175
10760,1.4644802
7578,1.0514894
9418,0.5772364
4647,0.65647864
10054,1.45753
13301,1.2067125
3256,0.42216086
14889,0.85041356
12286,1.7524998
13926,0.89407694
2677,2.2084692
13562,1.5347006
716,0.6919414
6053,1.091874
8900,0.9419874
8584,1.4370916
3884,1.0651394
2359,1.0560406
13634,1.2558593
14123,0.7597612
6633,0.8776151
4860,0.7217522
3039,1.4339399
13073,1.1137147
3315,0.5066764
7218,1.0869184
2422,0.89263177
10096,0.6923079
1670,1.7173243
786,0.6158413
9970,0.8192545
972,0.6621438
4441,1.3090137
7946,1.9278567
9529,1.0608201
619,1.9207239
13723,0.71670985
10720,0.88547677
13595,1.5529025
11880,1.0718803
11329,0.9488935
10582,0.7967711
2976,1.4499815
4787,0.56723726
11157,0.82319444
11173,0.8871532
12656,1.1644986
148,1.3740046
7813,1.0904183
11118,1.1472573
8657,1.3641577
4711,1.0392035
4688,0.31943452
9925,1.9067266
14197,0.6836893
8446,0.97725296
9859,1.4990199
10035,0.44781905
3352,1.2367061
3952,1.2362728
2269,0.751267
1480,0.80669266
6332,0.8218752
9894,1.3676224
9732,0.46325028
1065,1.0024855
3975,1.5010316
8696,1.5426208
8416,1.0762937
7262,1.2866467
10264,0.8621561
6827,0.6566767
2382,0.698981
12337,0.7780872
11461,1.1183896
47,1.7822127
8250,1.2935045
11776,1.0393372
6379,1.8006222
8393,0.78881925
2380,1.5469766
7819,1.0569105
5142,1.8654103
9694,1.3476329
9276,1.0382394
6955,1.6084073
5385,1.3499861
10304,0.49684978
9334,1.1228571
3728,1.9503388
3443,1.057394
9698,0.939912
9648,1.6762755
12332,1.1855282
13072,1.520474
6195,1.0241268
9992,0.909514
11536,0.7266792
14281,0.80578214
7891,1.8841107
2129,0.3042906
6981,0.6324336
6549,0.93189114
5378,0.48610693
10019,1.9824502
3399,0.9371047
62,0.6035561
14415,1.5086291
110,1.4112749
3671,1.1932132
1718,1.0020217
3091,1.2721565
8826,1.7459764
7308,2.1811404
8063,0.85760176
11402,1.6883323
974,1.0124319
9210,2.6759012
1258,1.5345302
9343,1.8344712
10654,1.4092488
13522,0.9188861
479,1.282362
11369,1.4237423
1158,0.759392
12010,1.7625012
9103,1.0579953
8422,1.1691518
9017,1.0293984
13432,0.7978119
2429,0.6802656
9840,1.0027863
5988,1.1184734
6568,1.9193995
2617,1.6636899
9208,1.6946075
12939,1.3029639
4652,1.2822609
477,1.2327826
4089,0.2713787
8151,1.3839505
3247,1.970643
691,1.0253167
4697,0.8639281
3131,0.38337147
13865,1.2543054
7583,1.6294415
11489,1.1328671
5499,1.7198019
8792,0.62713265
2732,0.6677821
14535,1.4304574
11791,0.5040065
13482,1.2597557
13380,1.9538324
7811,1.7018605
4685,2.097201
4871,1.9366724
1625,1.0758833
14766,1.2205927
3316,1.8193142
14082,0.28509015
5332,0.56366134
4870,1.3526053
3545,0.6868364
4035,1.210562
12912,1.2077823
6824,1.0215414
1523,1.9390702
7223,1.1198071
4989,0.6853904
14736,1.0290983
12723,1.0735666
3861,1.0610363
4009,0.63367605
6594,1.0416028
3817,0.90299696
13913,1.5923152
13289,0.5028027
6574,1.5037165
7197,1.2916107
1875,1.3084195
134,0.70406616
31,0.7167251
3272,0.6156997
10895,1.310597
2545,1.0534099
6199,0.86390674
12335,1.6660414
5723,1.3026981
1159,0.8959193
2680,1.0369222
11647,2.070205
9236,1.1231313
11270,1.3769534
7261,1.3564837
6405,1.4419627
8988,1.0769908
12454,0.97113955
4527,1.0867968
525,1.5804648
9223,0.74939233
11041,0.71885705
12192,1.480278
8387,0.82208604
3879,1.2639922
7301,1.7256494
1368,0.6022071
9464,0.81041235
13279,0.27877426
12268,0.84754956
3282,0.4759605
12632,1.0086753
11667,1.099012
9478,0.9636103
4758,0.74174005
13102,0.3924804
10551,1.8566058
12377,1.234319
11269,1.0906867
9919,1.4311681
10212,0.78141534
9190,0.9800662
13888,1.8182642
11211,0.8230146
5718,0.35706234
13866,0.45142382
588,1.2105081
629,2.2479277
11314,0.5641231
2194,1.6661351
3155,0.7712995
3488,2.0543962
6696,1.6834943
11633,1.2132647
2044,0.4873108
7092,1.0756949
6804,0.96849
1849,2.4808965
13979,1.9197323
3083,1.5749185
9814,1.2426791
3372,0.78789663
10942,1.1921713
4672,1.0440477
3199,0.46067983
3077,0.8528632
10327,1.7489214
517,1.5338988
326,1.085947
12298,1.7556882
7979,0.6283607
1512,1.5319703
14014,1.1381898
14843,0.9454735
9263,1.525352
14091,0.2287978
2704,1.3888125
1105,1.0505784
6580,0.9852149
4876,1.0368881
559,1.6216133
11985,1.1644949
5700,1.4656961
4015,1.0792228
3944,1.6013007
2430,0.94181705
351,2.3905227
14441,1.1989291
13405,1.4926589
905,1.4310447
10849,0.48579234
11138,0.86354935
7993,0.8893381
7702,0.5912062
11876,0.84472483
11464,0.9675149
1595,1.4016215
7379,1.267709
4451,0.389836
14799,1.111971
15074,1.2607177
8930,2.2966735
13362,0.5844002
10049,1.6225541
12859,0.7977207
2579,0.82683605
8467,1.1807913
11775,1.0070764
1633,2.579217
3196,1.550868
13338,1.2323446
754,1.0869899
12961,0.82338035
5820,1.4006641
52,1.8242755
13277,1.6640351
4339,1.4557507
15046,0.41670144
7743,0.5841039
4018,0.68813765
1179,0.73344016
14713,1.1861131
4259,1.9737642
8576,0.647918
5438,1.3161933
1269,0.97377336
11094,0.7382389
6529,0.7779852
8456,0.33425814
12686,1.4382854
13805,1.0833848
4201,0.5164132
14639,1.9434822
2542,0.5737964
13310,0.93513465
11595,1.2066497
11846,0.594705
4337,0.79360455
13098,1.0500484
7173,1.6341403
734,1.18262
5165,1.4772117
4636,1.4839065
11336,1.2631512
4706,2.3204284
5023,1.0232365
2366,2.0542045
9344,1.212336
14354,1.4753644
14386,2.0412643
13750,1.1574931
6177,1.7623613
6353,0.97129756
10736,0.7249323
14558,2.0670476
7787,1.4694049
12995,1.1187302
4405,1.473983
10366,1.2016032
7082,0.6514237
8000,1.1829898
5753,1.4535929
6997,0.90255666
3273,1.4445697
6483,1.243568
12959,0.4241119
1742,0.7474158
4466,1.2094605
2607,0.91153884
2733,1.4215529
7847,0.58900166
12428,0.56235886
8049,1.0958028
5706,1.1508344
11045,1.0594344
9446,1.1762292
1178,0.8089476
11695,0.94427633
11129,1.8263569
8252,1.7110176
6255,0.7540439
383,1.6555742
14777,1.000224
5865,1.135632
9471,1.6170247
9061,0.6185153
3987,0.44486552
10733,1.4550662
1138,0.61202234
5709,1.2956902
7505,0.7027811
315,1.656002
5650,1.1676853
7178,1.1282941
3365,0.85571843
4673,1.5973635
9004,0.8657755
1798,1.5246217
6271,0.94146913
11662,1.8345745
439,0.9011245
1647,0.73926914
8094,1.643288
1268,0.88873446
8268,1.3371224
9337,0.39238557
13113,1.5415223
3767,0.9822824
6887,1.743626
13086,0.8574345
2334,1.2859776
4493,1.0070395
5702,1.4991276
5496,1.1256796
5379,1.8993049
10679,0.6805539
5927,2.3244953
4164,1.3022753
1655,1.4087327
10042,1.6064522
385,1.160954
8553,1.942385
9116,0.9658316
12499,1.2221334
9836,1.3292742
1364,0.5444915
949,0.9188409
3385,0.9315355
704,1.0379488
7514,1.0708717
2462,1.0009962
5014,0.38455126
2295,0.6951892
10386,1.2212718
4717,1.5074539
9425,1.5396676
3681,1.0101901
10332,1.0006202
9489,1.4676409
3408,1.5836608
2625,0.9288521
13665,0.8114717
1838,0.6559012
5355,0.6309008
4607,1.7230812
5923,0.39031553
4853,1.7794628
10436,1.3575141
6643,1.0290319
9511,0.68985075
4874,1.3978784
9432,1.0882914
2055,2.2612834
10491,0.9792055
10714,0.9342295
12284,1.1494764
8598,1.4121306
9447,0.58233404
8929,0.9062642
10918,0.9372401
12136,1.8400273
2700,1.3261371
13374,0.9697404
7031,1.01812
14500,0.9719012
1640,2.2170055
5606,1.1847187
2509,0.8934258
78,1.4750812
8448,0.7237049
2109,2.1189163
9383,1.3608031
14026,0.90571046
12455,2.1412306
12775,0.83629644
7236,1.5637503
5148,0.5573448
11057,1.5525662
7257,1.2080909
3802,0.60428596
12209,1.685817
9130,0.77701056
950,0.7671697
5512,1.0607792
6961,2.2751932
1881,0.6956302
199,0.7598515
74,0.82122433
12115,1.168295
10748,0.75535107
660,0.6789952
2461,0.4397575
9271,1.7499819
13341,0.9063735
15025,1.8026059
11759,0.8643682
5328,0.6732279
6109,0.50708926
2353,1.9382613
1727,0.72617984
8002,0.49548417
12266,0.7535638
7593,1.3279812
11725,0.43347955
5793,1.3658617
9762,1.176626
3442,0.63420224
1834,1.349493
11819,0.41557556
5270,0.8886653
3716,1.3236052
12749,1.0248497
10686,1.6591353
12365,0.7816174
3252,0.9505606
762,1.1938456
410,2.2289464
5694,0.6856134
14009,0.8163846
10198,0.7633355
11952,1.3430762
9607,1.4116492
5275,1.1163117
13872,1.1753695
7760,0.9694124
14132,1.5818374
13661,1.1251054
7585,1.3165059
10648,0.7364393
8864,1.1529149
2780,0.5617722
15054,2.2764323
6376,0.9923626
14733,0.601303
4085,0.67081255
7894,0.99084926
8274,1.0964432
4934,1.1594039
12833,1.1181326
3433,1.8129454
9564,1.4964947
1820,1.1826875
14190,1.2395937
13518,1.0492036
897,1.6325011
8984,0.7885562
12896,1.1091696
13713,0.79402846
3423,1.2525721
9461,0.9576814
4642,0.83770394
1917,1.6626024
10774,0.9925026
8339,0.37406388
917,1.5767837
2350,1.416208
12682,2.0117505
10963,1.5495431
11476,1.1114509
11155,1.0950372
14988,1.036478
6920,1.0733305
8460,1.3208339
9293,1.7040038
13709,0.576175
335,1.2671974
13895,1.0991437
12688,1.0231178
10044,1.4525242
7634,0.87825894
9503,0.80002695
12529,1.4719703
13461,1.2176666
8989,0.69671464
8712,0.9890124
4990,1.4596643
4619,1.0159152
3727,0.6236853
12968,0.7738705
10375,0.7929635
12316,1.1808057
14693,1.382379
14157,1.575145
1810,0.8337312
2130,0.86641496
3780,1.4536766
3439,0.90506494
4621,1.3160162
6624,0.5869765
6243,1.3436971
6007,0.71246815
3653,0.734899
5114,0.9915202
14004,1.4680309
3599,1.2742352
2569,1.3881052
6799,1.4298002
12969,1.0630957
14802,1.3020613
1055,1.2657812
9274,1.3777108
9676,0.759624
13238,0.7795299
13681,0.6768305
13472,1.1102707
9347,1.1358196
2159,0.5008214
14984,1.2934031
1648,1.2703149
7785,0.69125676
576,0.9431573
7067,1.2640352
6638,1.0399761
367,1.4716675
14121,0.42717874
2412,1.0923637
5777,0.71891683
10357,1.2905703
8670,0.94903857
14603,2.134513
4225,0.9191238
6301,1.1595113
9900,0.9929373
8445,0.89981735
12352,1.5363004
6326,1.4470627
10247,0.2632261
12789,0.67413217
2009,0.71544087
824,1.1595061
4916,0.65399045
8273,1.0597842
5143,1.5539508
285,1.2979319
14453,0.76055825
5186,1.0981696
5163,0.44550234
6735,0.5645536
8918,0.87318337
12729,0.72759455
10871,0.7655808
3718,1.5882494
5545,1.0810136
2211,0.5946928
10979,1.0438881
9171,1.854564
7312,0.64500386
10823,0.7015099
11310,0.62531376
7839,0.32663485
4210,1.3897331
14831,1.6290365
14704,1.2625268
9215,1.11439
3306,0.5952434
4258,0.94915605
11177,0.3645985
18,1.1733187
332,0.27950826
2590,1.9303796
3201,1.1744174
8925,1.2551959
464,1.2630144
13501,1.2934964
6977,1.4980087
7057,0.6491898
1935,1.558486
12424,1.9155264
2874,0.54601383
624,0.26953626
3773,0.8980475
10777,0.7163564
1312,1.7861943
992,1.1918457
13478,0.95996743
5261,1.6422257
10630,1.5599577
13393,0.60073066
9792,1.2775128
1616,1.079108
7402,1.4319673
725,1.792279
3313,1.7618339
14398,1.1720772
1366,0.9446528
14085,1.0622844
6404,0.75158864
6482,0.8522903
10207,1.5351441
12401,1.5565491
1631,1.3708322
12024,0.7223653
11136,1.5865428
14870,1.5203195
1565,0.8954725
8487,1.7145686
3493,2.135609
5170,2.0071566
13075,2.0667667
15053,0.4217424
8618,0.6920881
5610,1.2356346
6017,0.34792936
1854,1.0219007
6315,1.0633702
12533,1.580713
89,2.2055366
9897,1.8044837
11810,1.5549767
7266,2.0010133
3785,2.1905856
7751,0.7171892
7488,1.1790191
14553,1.367132
13116,1.0795052
4518,1.1117826
11634,0.95773786
13239,0.518435
13921,0.7159039
5554,1.5590737
10706,0.43154496
5646,0.7463337
2885,1.7862122
8585,0.34593683
13346,0.86322343
1703,1.2794819
13106,0.92090285
1237,1.3473501
14792,1.2048397
5664,1.6608148
5068,1.3880517
12460,1.4021358
9351,0.9988415
2425,0.8356843
12683,1.1089044
4842,1.3925984
139,1.6935093
275,1.2213544
1564,1.3836324
7394,0.99229103
7919,1.4004464
5769,1.3799579
7542,1.290851
7421,1.6031697
10799,0.99532235
5854,0.7554586
9948,0.5087338
3002,1.2913816
5632,0.39428803
6658,1.3844447
13046,0.6209649
9638,2.245269
1894,1.0071241
10627,1.3185775
9982,1.0409319
790,0.8536853
7526,1.4953728
2210,1.1604584
8496,0.84622914
1846,2.171566
2764,0.41612902
194,1.6421727
9767,0.49066782
6153,1.7139633
12462,2.131277
9589,1.1777308
11332,1.8840294
6,1.1309559
10548,1.0644488
11856,0.8023966
1394,0.9859439
4859,1.6477447
14266,0.99189126
2593,1.5368955
7296,0.9016124
2094,0.8153296
5896,0.29706264
11563,0.99816525
798,1.009673
11323,0.5990409
12124,1.6912483
4094,1.3969355
8661,0.5210268
3990,1.1312529
7081,1.5038396
12025,0.8717993
107,0.8787221
6495,1.103414
8740,1.6924181
2884,0.9083486
13465,1.6535273
3440,1.5826058
7023,2.1174574
6137,1.7652254
7927,1.1511242
3705,0.77521914
548,0.79288316
8550,0.77755874
8829,1.348922
674,0.7850032
2147,1.4313817
1362,0.6662484
14895,1.993017
8423,0.89397913
8205,1.7366143
11346,0.6010796
14683,1.9586732
4006,0.7015948
13524,1.7941225
9555,2.1295476
9576,0.49040735
11781,1.507853
4212,0.9307511
12367,1.5047207
3387,1.5485033
8196,2.4523687
8219,0.6042112
11339,0.7687521
4321,0.7852712
8836,1.6714605
11496,1.3509191
14114,1.288691
6894,0.768912
10345,0.19181222
14971,1.0183952
14110,0.215999
14222,0.9134706
1562,0.674717
1554,1.0045282
6242,1.4963856
8841,1.1245806
10339,2.0906277
12858,0.22887456
14716,0.791412
7349,0.67778844
4093,1.4187366
10805,0.37368676
10308,1.2664757
10045,1.1201117
7377,1.5658057
13037,1.5306857
13729,0.31964946
13383,1.7013671
7292,1.2267128
8105,0.6928223
2761,0.5429884
6726,2.2380896
3232,1.923146
12622,0.88115
8332,0.62051547
6895,1.1340723
7413,1.0107878
4563,1.0434474
12014,1.5639352
9226,1.0747004
12453,1.9514618
11178,1.4914889
14076,2.0662053
9352,1.1787369
8594,1.9723983
8104,1.3810241
13426,1.4352729
11992,1.9191518
14669,1.089371
9989,0.9009364
8048,1.0090654
8011,1.8125331
13360,1.4316368
14584,1.1434805
6166,0.796766
441,1.018935
2501,1.0412917
6927,2.3579717
11976,1.6375843
5679,1.5647869
5730,1.3440468
11040,1.0819805
14663,1.0186973
12249,1.3398314
340,0.89363337
7674,2.3224964
12181,1.947299
11217,0.7636649
10086,1.2297097
14099,1.6907078
10510,1.8597603
6368,0.72120076
11783,0.6315352
7893,0.47493753
14752,1.2307886
6063,0.9530767
8330,1.2050331
13496,0.7805043
4475,0.5171041
13521,0.8236311
6240,1.0252672
10261,1.3425181
9377,1.0406399
5350,0.9590462
11047,0.51770383
8583,1.2501446
557,1.1892483
8551,1.265777
13136,1.231699
11804,1.9696386
10696,1.3106248
11677,0.7757773
1049,1.0508447
9759,0.9588932
8162,1.2158942
384,0.5873164
10711,1.5194888
10227,0.37422884
7135,1.0891325
15052,0.8969028
9313,1.965472
13658,0.62928975
1596,2.3182144
6674,0.92706585
10114,1.4503837
13689,0.89404786
1945,1.3160844
10245,0.7719269
144,1.1059644
2460,0.4194849
15001,1.62378
14839,0.72830933
9876,1.7107184
9601,0.7611744
6150,1.3477106
11171,0.6207349
11043,1.6384467
8738,1.6190431
12665,1.0948054
1925,0.893667
3264,1.1809893
13312,0.8049977
14717,1.4693532
2887,1.9343963
1447,1.0641028
3179,0.9949048
9604,0.7898868
10172,0.9881362
694,0.9395305
9766,1.1065141
4515,1.0982598
8304,2.2751348
6821,1.1559609
8141,1.0713716
10959,1.7132552
8279,1.459832
11844,1.6201892
14217,1.1633394
13847,0.99214715
8873,1.1122587
3068,1.5006227
12593,0.41752642
1020,1.2654958
8977,0.8673011
8145,0.77984524
8733,1.0126115
9412,0.56435204
5524,1.0322549
13372,1.5639818
8025,0.56120807
14325,1.0688419
11899,0.59367585
10905,1.448143
1095,1.6946056
3750,0.6662479
237,0.7674778
2840,1.3773093
13065,1.2481332
710,0.48501623
55,0.9551519
13732,0.8782859
14237,1.793385
3999,1.736079
1877,0.8166469
11207,1.3709688
164,1.6635399
12071,1.4374703
5448,1.6549687
12997,0.8223125
14423,1.3075626
3448,0.5578527
8490,1.9019625
5566,1.0416322
2792,2.0676527
7710,1.7594854
3949,0.8161514
190,1.3838451
9789,2.2456267
13252,1.6994377
1274,1.8207285
9733,2.3319545
9088,1.0556227
2942,1.3906434
12762,1.2585073
9879,0.64046603
11818,1.4508891
7074,1.1328242
5049,1.4667532
14788,1.3650835
7849,0.86675614
6989,0.9210005
7108,0.4992735
3628,0.7033502
14151,1.4307643
6838,0.9153857
5368,1.5520339
3073,1.3124976
3244,0.6003231
12412,0.51137257
14346,1.6121942
13890,1.1200286
9419,1.0067976
11954,1.1236453
11706,0.7562589
15069,1.58041
12211,1.7111146
6967,1.0552112
3889,1.6130495
6006,0.7284124
12827,0.9612715
8215,2.0539334
11367,0.69705373
9222,0.65236527
3610,1.0766512
12080,1.3162374
11135,0.5762395
8727,0.7635648
230,1.2142029
236,0.8213063
13957,1.8471646
5232,1.2890785
9811,1.7877638
3564,1.0803727
789,1.1032917
8602,0.56038547
11617,1.1315444
9224,0.7896411
686,1.85394
13655,1.2527688
3328,1.1454036
6061,1.3987586
1321,1.4475211
14891,0.44310373
3828,1.4236419
11108,1.0920064
13332,2.1830516
14327,1.2774299
8688,1.4015305
12935,0.75582683
12824,0.72699964
4594,0.602605
1778,1.753175
4830,0.94654226
7521,2.1462505
534,0.9017028
13800,0.49182865
3053,1.163675
14509,0.7069146
4167,1.7400901
11090,1.4955544
8973,1.3379157
4344,1.7956438
11643,0.88042974
2970,-0.118566394
8400,1.4105697
11548,0.38518745
11926,1.0077214
7868,1.5227692
14813,1.058044
553,1.1044103
9937,0.8280335
14048,0.7814292
13361,0.94957536
12294,0.5699258
6187,1.4109592
14566,1.4031427
14248,1.3035743
12299,1.4125388
7725,0.38279736
2706,0.89120865
6543,1.9832854
14760,0.7327673
9978,1.4675305
4553,1.8852367
2657,0.570281
4361,1.3745863
1998,0.84006476
1897,1.8556559
5547,0.68868375
5837,1.3367296
13766,1.815125
14342,0.15492451
1789,1.5063457
5857,0.27156144
8840,2.0770867
8089,1.965344
11228,1.2939488
12768,0.7275789
8060,2.0108593
3815,0.7200672
4965,1.3204429
5171,1.4083064
9142,0.60869133
11723,1.1711023
7466,0.6893983
8358,1.2438796
14525,1.7661223
8293,0.77114993
130,0.74046254
6717,1.5262437
7972,0.7160664
13148,1.0544777
13159,2.0412273
5759,0.99331415
6728,1.1589148
9158,1.0486854
5658,2.0777824
13575,1.2787999
4709,0.73541766
10975,1.3293563
8536,1.579514
3206,1.6424994
6110,0.6633012
5121,1.6304297
14826,1.5344524
4200,0.4749986
10414,0.82530135
15021,1.0822507
12420,0.91771007
176,0.9541757
8939,2.1283484
13402,0.52027994
5717,1.5008566
15008,0.41020015
12927,0.8730195
9123,0.66441184
13268,1.7509508
6878,1.1092201
6592,1.1538744
6097,1.1954638
14395,1.8332441
11077,0.9489479
103,1.0613611
2849,1.7782393
6988,0.65308154
13293,0.66802037
11038,1.1164875
13923,0.6921538
6170,0.7262344
12188,2.1185715
11227,1.461648
9822,0.9363576
4303,0.6758337
5098,1.0826851
3341,1.0468426
9356,1.5413394
8275,1.618687
11140,2.1125646
9986,1.194561
11971,0.94517565
9084,1.5376422
14195,1.4436195
5528,1.98422
3771,2.048186
1686,1.4730806
7219,0.7080155
1830,1.7968247
13385,2.1429832
8890,1.0037742
3242,0.9725442
9778,1.3172221
10638,1.3443038
12263,0.78411734
12491,0.90322393
3712,1.0048529
12741,0.4393319
7762,1.6817995
4042,1.2961609
4674,0.5737842
14623,0.6790209
4770,1.8149097
14744,0.94565177
13125,2.0094507
8111,0.7365735
13566,1.3121561
12028,0.79722935
10571,1.8337872
4650,0.7662933
12082,1.5513928
7957,1.766897
9496,1.6106453
10576,1.7774355
3694,1.17503
9378,1.28054
1939,0.9359625
7527,1.0916226
6722,1.2247581
8441,0.8626271
3438,1.2910066
11741,1.7593187
7832,1.2835872
2651,1.1883504
6851,1.2187369
11351,1.1099846
8396,1.3714852
12556,1.1811029
14680,0.79094356
12334,0.9299085
5643,1.2806711
4638,1.4864519
1968,1.8774388
7291,1.3085625
9932,1.2794545
3835,1.7187912
14929,0.6293958
6940,1.729295
1873,1.7647052
4240,1.8152363
7428,1.7355542
11036,0.7637534
3840,1.5924277
8936,1.5648582
9168,1.0579507
12638,1.5080397
6163,1.1517202
541,0.74973434
11125,1.5142698
7728,0.43716362
4987,0.68736905
5456,2.0794795
17,1.827502
6829,0.75085187
12145,1.1607585
3943,1.2446389
8869,2.0769174
3059,0.8732741
3921,1.3753045
12371,0.9531115
6845,1.4357078
2902,0.804588
4440,1.0807494
